Customer ID,PurchaseFrequency,TotalQuantity,TotalSpending,Cluster
14696.0,7,1630,2078.95,0
14697.0,2,181,188.60999999999999,0
14698.0,5,615,1250.76,0
14699.0,1,77,109.13000000000001,0
14700.0,3,1342,2235.3,0
14701.0,9,932,2549.37,0
14702.0,17,1454,3292.14,2
14703.0,1,183,318.17,0
14704.0,9,1082,1546.91,0
14705.0,1,100,179.0,0
14708.0,3,621,1126.37,0
14709.0,13,2484,4921.04,0
14710.0,4,378,606.13,0
14711.0,11,978,2868.8,0
14712.0,3,315,917.07,0
14713.0,11,1615,2666.36,0
14714.0,1,229,160.19,0
14715.0,4,521,867.38,0
14716.0,2,604,329.68,0
14719.0,5,1032,1602.13,0
14720.0,3,219,663.81,0
14722.0,1,120,187.92000000000002,0
14723.0,6,695,1158.3,0
14725.0,1,593,718.08,0
14727.0,1,62,268.58,0
14729.0,1,197,313.49,0
14730.0,8,1132,2005.06,0
14731.0,3,256,380.02,0
14732.0,8,1405,2702.4900000000002,0
14733.0,12,3764,9585.91,2
14735.0,32,2264,6065.69,2
14737.0,3,345,1164.55,0
14738.0,7,601,1314.45,0
14739.0,7,3820,3902.28,0
14740.0,3,735,1448.21,0
14741.0,6,841,1400.34,0
14744.0,7,627,1099.98,0
14745.0,5,1038,1220.26,0
14747.0,1,84,328.2,0
14748.0,5,1223,1415.75,0
14752.0,1,260,389.64,0
14753.0,1,211,563.15,0
14754.0,2,486,638.05,0
14755.0,11,2219,5010.28,0
14756.0,1,416,738.96,0
14757.0,1,160,420.5,0
14758.0,4,419,1484.06,0
14759.0,3,569,1625.97,0
14760.0,1,40,89.2,0
14761.0,2,118,255.9,0
14762.0,1,341,300.52,0
14764.0,1,190,278.3,0
14765.0,3,135,254.11,0
14766.0,6,1349,2473.37,0
14768.0,2,52,192.60000000000002,0
14769.0,8,7436,10674.75,2
14770.0,2,490,876.42,0
14772.0,1,82,139.26,0
14775.0,3,1174,1011.9,0
14776.0,11,3134,2538.3,0
14778.0,2,306,730.86,0
14779.0,3,84,386.15,0
14780.0,2,310,447.68,0
14782.0,1,114,200.10000000000002,0
14784.0,2,237,289.99,0
14785.0,2,84,77.4,0
14788.0,2,421,679.4399999999999,0
14789.0,1,116,197.64,0
14790.0,4,699,745.06,0
14792.0,1,2,6.2,0
14793.0,1,91,228.99,0
14794.0,7,673,1319.91,0
14795.0,1,17,131.45000000000002,0
14796.0,17,6025,8022.49,2
14798.0,3,150,173.74,0
14799.0,1,146,157.7,0
14800.0,12,3655,4339.74,0
14801.0,1,175,193.14,0
14803.0,3,370,845.55,0
14804.0,1,121,353.27,0
14805.0,4,115,554.65,0
14806.0,1,330,193.39000000000001,0
14808.0,8,2147,2741.17,0
14810.0,11,1016,2087.88,0
14813.0,2,67,155.43,0
14815.0,2,744,778.5,0
14816.0,1,5,271.85,0
14817.0,2,655,1110.34,0
14818.0,3,324,657.8,0
14819.0,2,109,272.07,0
14820.0,4,253,507.29,0
14821.0,1,20,48.800000000000004,0
14823.0,3,88,321.43,0
14824.0,4,525,1127.71,0
14825.0,12,991,2226.91,0
14828.0,3,2172,2139.76,0
14829.0,4,452,697.55,0
14830.0,1,169,197.13,0
14834.0,6,734,1720.3,0
14836.0,3,45,102.44999999999999,0
14837.0,4,1436,1649.5,0
14840.0,1,31,62.85,0
14841.0,6,1778,3295.76,0
14842.0,4,1166,2824.69,0
14844.0,4,1833,3189.81,0
14847.0,1,120,309.4,0
14849.0,25,5694,7930.54,2
14850.0,1,293,325.75,0
14851.0,2,325,511.35,0
14852.0,6,1747,2836.69,0
14853.0,2,82,475.8,0
14854.0,7,1832,2759.83,0
14855.0,2,267,645.65,0
14856.0,3,714,1311.3799999999999,0
14857.0,2,464,1173.12,0
14859.0,4,671,1353.74,0
14860.0,1,232,170.32,0
14861.0,1,117,125.79,0
14862.0,2,772,841.1999999999999,0
14863.0,1,132,266.76,0
14865.0,2,108,52.2,0
14866.0,12,6752,14389.9,2
14867.0,3,328,710.28,0
14868.0,8,1405,2953.59,0
14869.0,2,550,725.7,0
14870.0,1,119,327.25,0
14871.0,4,185,522.38,0
14873.0,1,168,519.68,0
14875.0,2,558,1465.3200000000002,0
14878.0,9,802,1485.54,0
14880.0,3,373,706.19,0
14881.0,1,316,255.4,0
14882.0,2,158,589.7,0
14883.0,6,790,761.59,0
14885.0,1,724,765.3199999999999,0
14886.0,1,160,364.8,0
14887.0,1,1100,1862.0,0
14888.0,1,184,369.2,0
14889.0,1,90,135.9,0
14890.0,1,51,125.65,0
14891.0,2,505,554.38,0
14893.0,2,799,1237.8500000000001,0
14894.0,1,265,655.75,0
14895.0,20,4851,11138.710000000001,2
14896.0,2,279,468.77000000000004,0
14897.0,4,468,1366.38,0
14898.0,6,1020,1303.52,0
14901.0,9,661,1421.29,0
14902.0,1,218,332.66,0
14903.0,5,1536,2810.63,0
14904.0,2,1985,1025.44,0
14905.0,2,287,616.15,0
14907.0,7,1691,3501.1,0
14908.0,1,132,277.8,0
14910.0,4,238,434.35,0
14911.0,201,80265,143825.06,1
14912.0,2,971,867.85,0
14913.0,4,1743,1227.43,0
14915.0,2,112,307.48,0
14916.0,4,1136,1268.98,0
14918.0,2,675,1610.15,0
14920.0,2,509,977.77,0
14921.0,2,953,1316.07,0
14923.0,1,418,749.1,0
14924.0,1,64,310.05,0
14929.0,1,136,223.88,0
14930.0,3,1166,2372.86,0
14931.0,5,417,1257.68,0
14932.0,1,80,363.53,0
14934.0,2,1042,1890.94,0
14935.0,1,935,1784.71,0
14936.0,8,4085,8137.02,0
14937.0,3,484,1621.88,0
14944.0,12,2815,5900.25,0
14946.0,1,22,100.9,0
14947.0,2,179,290.82,0
14948.0,6,673,1101.97,0
14950.0,1,136,371.2,0
14951.0,1,311,311.69,0
14952.0,11,3355,8099.49,0
14953.0,1,225,289.82,0
14954.0,1,127,336.17,0
14957.0,1,34,58.49,0
14958.0,3,129,499.68,0
14959.0,4,494,695.42,0
14960.0,2,221,221.27,0
14961.0,9,3708,7044.68,0
14962.0,1,44,126.7,0
14963.0,5,1176,1487.8,0
14964.0,1,143,206.21,0
14965.0,2,365,599.0,0
14966.0,1,187,191.32,0
14967.0,1,140,463.8,0
14968.0,1,127,147.59,0
14970.0,4,250,1592.06,0
14971.0,3,644,1116.57,0
14972.0,1,28,114.77,0
14973.0,3,369,1314.45,0
14974.0,1,44,114.39,0
14975.0,1,380,279.94,0
14976.0,7,234,790.86,0
14978.0,5,525,1931.42,0
14981.0,1,97,102.12,0
14984.0,2,60,213.27,0
14985.0,2,260,296.75,0
14987.0,2,128,326.4,0
14988.0,1,141,334.54,0
14995.0,2,103,233.23000000000002,0
14997.0,3,1120,546.1999999999999,0
14998.0,2,270,429.87,0
15000.0,1,218,490.52,0
15002.0,4,862,1641.76,0
15004.0,1,630,1246.32,0
15005.0,28,4247,6316.57,2
15006.0,1,302,502.09,0
15007.0,1,69,156.91,0
15009.0,3,642,1261.78,0
15010.0,1,184,308.94,0
15012.0,2,231,423.04,0
15014.0,2,151,260.17,0
15016.0,1,76,170.04,0
15017.0,1,63,125.58,0
15018.0,3,189,496.21000000000004,0
15019.0,1,159,266.0,0
15021.0,9,847,1914.82,0
15022.0,4,543,905.04,0
15023.0,11,2871,6802.76,0
15024.0,10,920,1661.33,0
15025.0,1,189,377.01,0
15026.0,3,285,469.0,0
15027.0,4,565,1066.1499999999999,0
15028.0,4,459,627.13,0
15030.0,2,372,518.28,0
15031.0,4,401,668.14,0
15032.0,3,2968,4959.1,0
15033.0,10,1695,2586.67,0
15034.0,8,2422,4308.61,0
15035.0,1,245,252.73000000000002,0
15036.0,3,327,465.55,0
15038.0,6,217,705.49,0
15039.0,47,9209,19914.44,2
15041.0,1,104,180.35,0
15042.0,1,30,135.93,0
15043.0,1,300,537.0,0
15044.0,17,2795,7700.2300000000005,2
15045.0,2,114,735.66,0
15046.0,15,3451,5213.7699999999995,2
15047.0,1,222,343.62,0
15048.0,4,195,384.05,0
15049.0,1,63,121.17000000000002,0
15050.0,3,1224,1782.09,0
15051.0,3,1011,1391.61,0
15052.0,1,82,215.78,0
15053.0,3,986,697.79,0
15054.0,2,198,302.1,0
15057.0,2,668,1489.5,0
15058.0,11,1069,2124.9900000000002,0
15059.0,9,604,1337.72,0
15060.0,4,263,303.09,0
15061.0,48,28920,54534.14,2
15062.0,4,763,987.86,0
15063.0,1,56,370.79999999999995,0
15065.0,4,1383,3158.13,0
15066.0,1,317,893.59,0
15067.0,3,954,1744.76,0
15068.0,2,364,553.36,0
15069.0,1,520,1109.53,0
15070.0,1,36,106.2,0
15071.0,2,269,982.07,0
15073.0,3,491,1043.41,0
15074.0,1,455,748.87,0
15075.0,1,447,773.03,0
15076.0,1,571,880.85,0
15078.0,32,5105,9743.11,2
15079.0,4,389,895.61,0
15081.0,5,190,504.8,0
15083.0,1,38,88.2,0
15087.0,1,470,306.94,0
15088.0,2,460,1160.07,0
15089.0,6,1359,2420.84,0
15090.0,1,208,381.32,0
15091.0,1,346,480.71,0
15092.0,2,135,457.81,0
15093.0,6,3760,4597.02,0
15095.0,4,1079,1370.6,0
15096.0,1,120,219.39000000000001,0
15097.0,1,170,248.08,0
15098.0,3,121,39916.5,2
15099.0,1,343,410.48,0
15100.0,3,80,876.0,0
15101.0,2,241,317.53,0
15103.0,2,329,703.36,0
15104.0,2,637,1027.44,0
15105.0,7,1211,2298.93,0
15106.0,5,1181,1422.52,0
15107.0,6,169,319.5,0
15108.0,4,499,1300.25,0
15109.0,1,131,484.95,0
15110.0,4,246,996.1,0
15111.0,3,710,1567.48,0
15113.0,3,2386,3609.33,0
15114.0,10,3096,2760.56,0
15115.0,1,157,340.11,0
15116.0,4,648,1352.75,0
15117.0,5,1948,1551.78,0
15118.0,1,1440,244.8,0
15119.0,1,88,266.4,0
15120.0,1,296,358.82,0
15121.0,2,199,457.72,0
15122.0,3,800,1633.78,0
15123.0,2,1195,2199.31,0
15124.0,2,233,184.19,0
15125.0,15,6193,11528.48,2
15127.0,1,251,406.53,0
15128.0,4,1343,1471.0,0
15129.0,11,1794,3447.4,0
15130.0,1,197,330.11,0
15132.0,5,679,977.9300000000001,0
15133.0,3,680,982.42,0
15134.0,8,887,1387.99,0
15135.0,1,43,139.05,0
15136.0,4,776,1286.7,0
15139.0,2,208,178.96,0
15140.0,7,1572,2354.25,0
15142.0,1,365,498.74,0
15143.0,1,150,259.45,0
15144.0,17,3050,6580.44,2
15145.0,4,756,1194.73,0
15146.0,2,1473,1327.16,0
15147.0,1,366,623.5,0
15148.0,1,187,301.29,0
15149.0,1,128,520.8000000000001,0
15150.0,10,3658,5314.47,0
15152.0,13,2704,4745.69,0
15153.0,1,198,329.25,0
15154.0,1,104,296.42,0
15156.0,3,597,961.49,0
15157.0,3,2392,1936.07,0
15158.0,1,198,401.40000000000003,0
15159.0,30,11441,18641.010000000002,2
15160.0,1,84,158.16,0
15163.0,2,186,304.47,0
15164.0,3,360,843.05,0
15165.0,1,160,487.75,0
15167.0,1,67,163.0,0
15168.0,1,52,106.56,0
15171.0,1,290,1289.5,0
15172.0,5,1611,1624.05,0
15174.0,1,145,135.75,0
15175.0,1,454,224.14,0
15178.0,1,30,40.5,0
15179.0,5,1938,2206.95,0
15180.0,1,36,87.5,0
15181.0,3,544,689.4799999999999,0
15182.0,2,253,622.85,0
15184.0,2,223,406.76,0
15185.0,1,666,310.62,0
15186.0,2,215,411.41,0
15187.0,16,1887,4777.18,2
15189.0,41,6149,16225.39,2
15192.0,3,918,1044.32,0
15193.0,1,144,499.32,0
15194.0,15,5703,7616.53,2
15195.0,1,1404,3861.0,0
15197.0,3,469,1079.6100000000001,0
15198.0,2,120,193.64,0
15199.0,4,396,1268.7,0
15201.0,5,1210,1236.54,0
15203.0,6,1753,1827.8,0
15204.0,1,258,316.58,0
15205.0,2,378,653.24,0
15206.0,4,162,420.29999999999995,0
15208.0,5,316,870.12,0
15210.0,1,228,331.18,0
15211.0,2,240,894.4100000000001,0
15212.0,1,36,101.8,0
15213.0,2,272,328.35,0
15214.0,8,1254,1661.44,0
15215.0,3,225,734.94,0
15216.0,1,28,96.6,0
15218.0,11,3329,5756.89,0
15219.0,1,45,305.75,0
15220.0,6,1393,1778.96,0
15221.0,1,43,403.25,0
15222.0,1,440,585.0,0
15223.0,2,213,755.75,0
15224.0,2,152,322.08,0
15225.0,1,226,409.40000000000003,0
15226.0,1,71,154.41,0
15227.0,5,750,1219.4,0
15228.0,4,2255,3386.71,0
15230.0,2,351,429.6,0
15232.0,2,686,612.06,0
15234.0,1,196,197.0,0
15235.0,12,1324,2247.51,0
15236.0,1,269,321.05,0
15237.0,4,1071,1412.32,0
15238.0,3,692,1071.99,0
15239.0,2,594,780.59,0
15240.0,5,1369,1706.57,0
15241.0,8,1818,1756.44,0
15243.0,1,185,316.68,0
15244.0,2,405,631.57,0
15245.0,3,1784,2515.84,0
15246.0,2,247,514.15,0
15247.0,1,160,356.0,0
15249.0,13,3577,6688.46,2
15251.0,11,6171,10484.99,2
15252.0,2,522,740.78,0
15253.0,5,866,918.1999999999999,0
15254.0,1,275,300.36,0
15255.0,1,489,890.85,0
15256.0,1,55,98.45,0
15257.0,1,46,317.15,0
15258.0,2,142,623.16,0
15260.0,7,885,1810.77,0
15261.0,1,270,254.82,0
15262.0,1,73,178.95000000000002,0
15263.0,1,89,156.51,0
15264.0,1,265,393.74,0
15265.0,2,612,1506.1200000000001,0
15266.0,1,18,119.3,0
15267.0,5,944,1717.36,0
15269.0,1,26,408.8,0
15270.0,7,1521,2379.49,0
15271.0,15,1262,2507.07,2
15272.0,2,310,721.94,0
15274.0,2,619,716.57,0
15275.0,1,498,615.14,0
15276.0,1,64,135.31,0
15277.0,1,205,255.89999999999998,0
15279.0,1,189,290.51,0
15280.0,1,154,113.12,0
15281.0,9,1211,2332.15,0
15286.0,1,55,240.55,0
15287.0,2,433,486.69,0
15288.0,5,775,2306.52,0
15289.0,3,1008,939.78,0
15290.0,18,4501,7943.22,2
15291.0,15,2103,4668.3,2
15292.0,1,56,180.94,0
15296.0,6,1766,3672.86,0
15297.0,3,292,641.94,0
15298.0,12,3116,4799.9,0
15299.0,7,2948,4507.01,0
15300.0,1,292,496.44,0
15301.0,12,2775,5070.35,0
15303.0,1,248,574.02,0
15304.0,8,104,694.4000000000001,0
15306.0,3,810,1174.35,0
15307.0,1,37,205.3,0
15308.0,1,175,310.47,0
15311.0,91,38194,60767.9,1
15312.0,4,516,924.85,0
15313.0,1,25,52.0,0
15314.0,1,313,327.97,0
15315.0,2,862,570.5,0
15316.0,1,100,165.0,0
15318.0,1,642,312.62,0
15319.0,1,175,204.5,0
15320.0,1,326,267.13,0
15321.0,3,1181,2748.31,0
15322.0,1,416,679.68,0
15325.0,1,232,162.29,0
15326.0,1,386,311.71,0
15327.0,1,116,208.75,0
15329.0,3,486,1049.7,0
15330.0,2,1312,714.96,0
15332.0,4,652,1661.06,0
15333.0,1,344,1028.56,0
15334.0,3,274,351.67,0
15335.0,1,80,173.97,0
15339.0,2,416,574.07,0
15341.0,1,812,2020.52,0
15342.0,1,283,406.09,0
15343.0,1,84,364.5,0
15344.0,3,116,563.94,0
15345.0,1,81,393.54,0
15346.0,1,144,252.42000000000002,0
15347.0,1,130,201.60000000000002,0
15348.0,1,84,158.04,0
15349.0,2,327,473.81,0
15350.0,1,51,115.65,0
15351.0,7,753,1960.1100000000001,0
15353.0,2,343,777.02,0
15355.0,2,45,277.05,0
15356.0,10,1673,2766.5,0
15358.0,22,7050,8347.2,2
15360.0,1,223,427.93,0
15361.0,1,336,418.92,0
15363.0,1,144,326.0,0
15364.0,2,493,913.19,0
15365.0,7,1084,2314.32,0
15366.0,2,621,602.51,0
15367.0,4,1057,1877.59,0
15368.0,1,230,446.94000000000005,0
15370.0,7,830,2386.05,0
15372.0,1,2924,2007.3999999999999,0
15373.0,12,500,2415.91,0
15374.0,1,126,168.0,0
15376.0,3,619,1233.3600000000001,0
15379.0,7,2305,3703.29,0
15380.0,5,376,1690.2600000000002,0
15381.0,2,171,596.85,0
15382.0,6,4012,5955.71,0
15384.0,2,596,642.41,0
15385.0,1,161,316.88,0
15386.0,1,446,394.14,0
15388.0,1,88,140.54,0
15389.0,1,400,500.0,0
15392.0,4,1277,1535.53,0
15393.0,2,150,231.86,0
15394.0,4,910,2183.54,0
15395.0,1,17,107.45,0
15396.0,1,122,288.18,0
15397.0,1,20,94.0,0
15398.0,2,769,1345.53,0
15399.0,3,611,815.77,0
15400.0,5,390,716.2,0
15402.0,2,694,626.77,0
15405.0,1,193,349.1,0
15406.0,2,254,510.71000000000004,0
15407.0,4,558,1056.44,0
15408.0,1,106,267.18,0
15410.0,8,1200,3450.84,0
15411.0,4,530,1358.88,0
15412.0,1,108,190.53,0
15414.0,3,443,774.9000000000001,0
15415.0,1,575,572.8100000000001,0
15416.0,4,2090,3984.32,0
15417.0,1,284,508.8,0
15419.0,1,230,135.86,0
15421.0,4,500,950.36,0
15422.0,2,38,97.7,0
15423.0,1,101,43.5,0
15424.0,2,554,383.34,0
15426.0,5,674,1447.39,0
15427.0,3,1013,1483.14,0
15428.0,1,102,93.78,0
15429.0,2,380,397.35,0
15432.0,1,65,171.19,0
15433.0,2,534,533.3,0
15434.0,5,647,1041.48,0
15435.0,1,54,149.29,0
15436.0,3,613,1122.53,0
15437.0,1,79,200.16,0
15438.0,1,59,156.57999999999998,0
15440.0,3,197,383.68,0
15442.0,1,120,594.0,0
15443.0,7,1663,3236.91,0
15444.0,2,764,1418.26,0
15445.0,1,58,113.5,0
15447.0,1,85,155.17,0
15448.0,1,232,494.64,0
15449.0,3,812,974.52,0
15450.0,1,376,429.84,0
15452.0,3,283,538.73,0
15453.0,7,845,1388.37,0
15454.0,1,86,179.1,0
15456.0,3,660,447.22,0
15457.0,1,132,237.07,0
15458.0,1,156,161.64,0
15460.0,1,109,216.76,0
15462.0,3,172,234.6,0
15463.0,1,106,126.14,0
15464.0,1,350,1048.85,0
15465.0,18,1257,7354.62,2
15466.0,1,246,334.53,0
15467.0,3,310,524.88,0
15468.0,2,155,467.51,0
15469.0,2,153,538.55,0
15471.0,1,266,469.48,0
15472.0,1,251,371.56,0
15473.0,7,672,1771.2,0
15475.0,1,319,454.10999999999996,0
15478.0,2,585,1441.42,0
15480.0,1,303,905.5,0
15482.0,12,5020,11054.96,2
15483.0,4,295,233.81,0
15484.0,4,3152,3594.31,0
15485.0,3,1306,2575.0,0
15488.0,1,73,91.32000000000001,0
15489.0,3,608,1134.28,0
15491.0,6,1646,3100.09,0
15492.0,2,483,659.4599999999999,0
15493.0,5,560,2001.8,0
15494.0,2,1148,1299.23,0
15497.0,2,624,1262.2,0
15498.0,27,6105,13316.4,2
15500.0,4,572,1131.56,0
15502.0,12,4236,10384.93,2
15503.0,1,74,147.09,0
15504.0,1,33,52.83,0
15505.0,5,2390,3610.96,0
15506.0,3,848,979.26,0
15507.0,1,162,492.36,0
15508.0,6,440,1000.27,0
15510.0,1,2,250.0,0
15511.0,5,271,909.23,0
15512.0,2,68,121.0,0
15513.0,19,5709,14758.220000000001,2
15514.0,11,2160,4139.46,0
15516.0,3,27,62.43,0
15517.0,1,293,267.03,0
15518.0,8,1273,1942.45,0
15520.0,1,314,343.5,0
15521.0,8,1836,3000.2,0
15522.0,2,573,398.84,0
15523.0,1,132,412.01000000000005,0
15524.0,1,4,440.0,0
15525.0,3,416,825.92,0
15526.0,2,24,148.44,0
15527.0,8,992,2429.78,0
15528.0,1,123,229.33,0
15529.0,11,3496,3995.23,0
15530.0,4,950,1502.35,0
15531.0,2,1105,2007.44,0
15532.0,4,521,1580.93,0
15533.0,3,289,807.57,0
15535.0,4,143,536.4,0
15537.0,1,29,110.92,0
15539.0,1,410,538.46,0
15540.0,1,200,213.3,0
15541.0,1,49,85.13000000000001,0
15543.0,1,86,127.86,0
15544.0,9,3109,3546.71,0
15545.0,2,163,292.71999999999997,0
15547.0,14,4032,4954.84,2
15549.0,3,698,1693.26,0
15550.0,4,295,575.63,0
15551.0,1,218,436.06,0
15552.0,1,60,90.12,0
15553.0,1,451,437.23,0
15554.0,1,74,217.2,0
15555.0,16,4439,4805.17,2
15556.0,1,236,279.77,0
15557.0,1,219,473.65000000000003,0
15561.0,4,267,800.59,0
15562.0,1,39,134.55,0
15563.0,4,1501,1400.44,0
15565.0,2,60,173.16,0
15567.0,1,223,186.01,0
15568.0,3,461,758.29,0
15569.0,5,666,1375.71,0
15570.0,12,2067,4165.52,0
15571.0,4,264,650.4300000000001,0
15572.0,7,1229,2552.86,0
15573.0,2,363,607.45,0
15574.0,4,349,702.25,0
15576.0,1,404,940.6700000000001,0
15577.0,3,89,258.88,0
15578.0,1,52,127.1,0
15579.0,2,120,348.6,0
15581.0,13,286,3679.9700000000003,0
15582.0,3,453,682.9100000000001,0
15584.0,4,314,725.11,0
15585.0,1,320,455.3,0
15587.0,4,312,913.6800000000001,0
15589.0,3,243,478.53000000000003,0
15592.0,1,354,388.58,0
15593.0,1,60,199.8,0
15594.0,5,983,1771.78,0
15596.0,5,561,1406.59,0
15597.0,1,279,324.57,0
15598.0,1,160,240.68,0
15599.0,2,718,761.74,0
15601.0,14,4983,6776.56,2
15602.0,9,1137,1297.8700000000001,0
15603.0,1,96,48.480000000000004,0
15604.0,1,159,216.39,0
15605.0,5,441,1198.23,0
15606.0,9,892,2920.16,0
15607.0,1,202,104.76,0
15608.0,4,714,1093.68,0
15609.0,1,148,298.48,0
15610.0,1,66,112.46000000000001,0
15611.0,13,504,1591.45,0
15612.0,2,52,195.15,0
15615.0,23,5508,10399.74,2
15618.0,4,454,776.851,0
15619.0,1,136,336.40000000000003,0
15620.0,3,915,1553.18,0
15621.0,4,501,1293.03,0
15622.0,9,1674,3709.56,0
15623.0,1,125,301.03,0
15624.0,4,357,588.13,0
15625.0,4,1188,1534.26,0
15626.0,2,766,675.8,0
15628.0,9,1894,2870.2400000000002,0
15630.0,2,800,1186.35,0
15632.0,8,2109,3285.31,0
15634.0,1,99,243.55,0
15636.0,2,284,724.76,0
15637.0,1,128,223.36,0
15639.0,1,323,425.32,0
15640.0,15,6607,12515.66,2
15641.0,4,1562,1887.2,0
15643.0,3,246,664.0,0
15644.0,4,557,813.0,0
15645.0,1,256,612.01,0
15646.0,3,394,447.64000000000004,0
15648.0,2,221,657.35,0
15649.0,2,192,816.0,0
15651.0,3,479,646.3,0
15652.0,1,208,337.74,0
15653.0,2,1200,877.4399999999999,0
15654.0,2,475,922.53,0
15655.0,1,324,560.67,0
15656.0,4,343,748.5,0
15657.0,1,24,30.0,0
15658.0,5,242,1024.1000000000001,0
15659.0,1,111,306.45,0
15660.0,9,1050,1600.86,0
15661.0,2,236,309.8,0
15663.0,1,106,138.14,0
15664.0,1,157,386.43,0
15665.0,2,1666,2242.01,0
15667.0,1,240,301.32,0
15668.0,1,72,76.32000000000001,0
15669.0,4,342,684.34,0
15670.0,1,91,173.05,0
15671.0,7,1699,2657.13,0
15673.0,4,1514,2881.02,0
15674.0,5,1275,2446.6,0
15675.0,3,527,323.69,0
15676.0,3,2252,3435.76,0
15677.0,1,319,657.23,0
15678.0,1,184,352.7,0
15679.0,4,1170,781.28,0
15680.0,3,952,1333.68,0
15681.0,5,816,1426.16,0
15683.0,1,131,193.75,0
15687.0,9,1310,2993.1,0
15689.0,2,84,254.1,0
15690.0,2,408,239.76,0
15691.0,1,72,136.8,0
15692.0,1,138,191.04,0
15694.0,14,1677,6479.4,2
15695.0,2,212,409.98,0
15696.0,8,1028,2736.46,0
15699.0,1,113,309.65,0
15700.0,2,357,696.68,0
15701.0,4,923,1542.14,0
15703.0,1,66,211.5,0
15704.0,4,1028,2293.62,0
15705.0,1,62,143.1,0
15706.0,4,321,1060.56,0
15707.0,4,605,945.58,0
15708.0,7,1267,3364.2400000000002,0
15709.0,1,121,133.25,0
15712.0,5,486,1072.3600000000001,0
15713.0,2,150,356.7,0
15714.0,2,187,330.88,0
15716.0,4,744,1118.81,0
15717.0,1,70,150.3,0
15719.0,13,2725,5045.61,2
15720.0,1,281,598.73,0
15721.0,1,409,507.08,0
15722.0,5,1026,2222.56,0
15723.0,1,87,203.1,0
15724.0,2,73,218.25,0
15725.0,1,221,415.25,0
15727.0,7,3065,5178.96,0
15729.0,1,28,85.0,0
15730.0,3,689,1120.88,0
15732.0,2,215,294.12,0
15733.0,1,62,162.3,0
15734.0,2,346,1339.45,0
15737.0,8,599,1205.1200000000001,0
15738.0,16,2982,4812.42,2
15739.0,1,472,449.12,0
15740.0,1,152,154.88,0
15743.0,4,216,784.46,0
15744.0,1,120,34.8,0
15745.0,4,421,1094.59,0
15746.0,1,178,196.88,0
15747.0,3,480,974.04,0
15748.0,1,51,149.31,0
15749.0,3,18028,44534.3,2
15750.0,8,1786,2465.48,0
15752.0,7,1978,2637.38,0
15753.0,1,144,79.2,0
15754.0,3,199,458.57,0
15755.0,6,1427,2364.25,0
15756.0,4,242,532.96,0
15757.0,2,491,714.42,0
15758.0,1,47,205.25,0
15759.0,3,60,253.04,0
15762.0,2,251,583.75,0
15763.0,2,271,1086.92,0
15764.0,6,2050,3279.97,0
15766.0,1,170,315.06,0
15768.0,3,244,621.8299999999999,0
15769.0,26,29672,56252.72,2
15773.0,1,311,635.6800000000001,0
15774.0,1,87,270.8,0
15775.0,1,68,104.9,0
15776.0,1,138,241.62,0
15777.0,4,378,1047.11,0
15780.0,3,220,475.28000000000003,0
15781.0,3,180,345.46,0
15782.0,3,864,2614.7400000000002,0
15783.0,1,212,246.3,0
15785.0,5,1612,2328.9700000000003,0
15786.0,3,3364,4932.2,0
15787.0,3,540,948.05,0
15789.0,1,438,351.3,0
15790.0,1,114,220.85,0
15791.0,2,731,1612.69,0
15793.0,3,553,965.61,0
15795.0,1,581,610.01,0
15796.0,8,861,2711.56,0
15797.0,4,873,2207.4,0
15799.0,3,955,884.14,0
15800.0,2,335,699.08,0
15801.0,3,570,1063.95,0
15802.0,1,1,451.42,0
15803.0,1,290,415.82000000000005,0
15804.0,13,2565,4206.39,0
15805.0,17,3387,5528.4800000000005,2
15806.0,3,602,784.58,0
15807.0,3,430,903.9,0
15808.0,4,1343,3734.9700000000003,0
15809.0,5,301,515.77,0
15810.0,4,861,1391.98,0
15811.0,6,1071,2218.62,0
15812.0,5,922,1801.14,0
15813.0,2,603,1303.9099999999999,0
15814.0,4,1271,1945.33,0
15815.0,5,1856,2100.6,0
15819.0,4,1357,1905.45,0
15820.0,1,128,206.98,0
15821.0,2,202,570.96,0
15822.0,2,375,885.47,0
15823.0,1,1,15.0,0
15825.0,1,220,532.94,0
15826.0,3,963,1654.31,0
15827.0,14,882,1836.0900000000001,0
15829.0,2,996,636.14,0
15830.0,1,415,576.0,0
15831.0,3,1105,801.76,0
15832.0,1,465,836.79,0
15834.0,4,965,2233.75,0
15835.0,4,439,954.09,0
15836.0,1,26,137.37,0
15837.0,1,189,391.98,0
15838.0,19,18368,33643.08,2
15839.0,3,675,1048.49,0
15840.0,2,396,355.56,0
15841.0,4,942,1224.06,0
15843.0,1,27,118.95000000000002,0
15844.0,1,134,130.73999999999998,0
15845.0,8,1926,3711.77,0
15847.0,2,449,389.27,0
15850.0,2,302,238.85,0
15852.0,2,48,160.71,0
15853.0,1,135,110.8,0
15854.0,12,939,2974.65,0
15855.0,5,470,712.24,0
15856.0,27,11005,16387.57,2
15857.0,1,308,297.0,0
15858.0,5,1167,1438.85,0
15860.0,8,440,977.21,0
15861.0,8,2544,3165.36,0
15862.0,4,585,832.88,0
15863.0,2,19,68.84,0
15864.0,6,1192,1936.3200000000002,0
15865.0,3,368,895.13,0
15866.0,1,126,230.53,0
15867.0,15,2054,3812.64,2
15869.0,2,175,149.64,0
